points_last_5,minutes_per_game_last_5,clean_sheets_last_5,bonus_points_last_5,goals_conceded_last_5,yellow_cards_last_5,red_cards_last_5,starts_last_5,transfers_in_last_5,transfers_out_last_5,saves_last_5,influence_last_5,player_price_diff_last_5,player_price,saves_per_game_last_5,xG_conceded_per_game_last_5,xG_conceded_sum_last_5,home_away_current,fdr_current,actual_gw_points
11,90.0,1,0,9,1,0,5,36761,148687,13,101.0,-0.1,4.4,2.6,1.73,8.67,0,4,1
10,90.0,1,0,10,2,0,5,44238,115665,15,107.8,-0.1,4.4,3.0,1.76,8.82,1,2,6
15,90.0,2,0,6,2,0,5,54329,109165,11,87.2,-0.1,4.4,2.2,1.44,7.22,1,2,2
15,90.0,2,0,6,2,0,5,190248,96402,11,85.4,-0.1,4.4,2.2,1.58,7.92,0,4,0
14,90.0,2,0,8,2,0,5,331993,87935,10,81.2,0.0,4.4,2.0,1.68,8.38,0,2,1
10,90.0,1,0,10,1,0,5,331892,86693,10,86.2,0.0,4.4,2.0,1.69,8.43,1,3,8
17,90.0,2,1,8,0,0,5,325175,110539,9,76.8,0.0,4.4,1.8,1.67,8.34,0,4,2
13,90.0,1,1,10,0,0,5,312983,115914,14,106.6,0.0,4.4,2.8,2.02,10.11,1,3,2
13,90.0,1,1,9,0,0,5,172535,126989,11,87.2,0.0,4.4,2.2,1.93,9.65,0,4,4
17,90.0,1,1,7,0,0,5,35167,121811,19,148.0,0.0,4.4,3.8,2.06,10.32,1,2,2
18,90.0,1,1,8,0,0,5,58125,96549,21,147.8,0.0,4.4,4.2,2.25,11.24,0,2,6
16,90.0,1,0,8,0,0,5,64752,71424,20,142.0,0.0,4.4,4.0,1.93,9.63,1,3,1
15,90.0,1,0,10,0,0,5,66873,72053,18,125.6,0.0,4.4,3.6,1.94,9.7,0,3,10
23,90.0,1,3,11,0,0,5,67259,64905,21,171.4,0.0,4.4,4.2,2.34,11.68,0,3,3
22,90.0,1,3,10,0,0,5,68036,63784,16,133.8,0.0,4.4,3.2,2.3,11.48,1,5,1
21,90.0,1,3,10,0,0,5,45766,66976,13,121.8,0.0,4.4,2.6,2.08,10.41,0,2,3
18,90.0,0,3,11,0,0,5,47832,65567,15,146.2,0.0,4.4,3.0,2.29,11.47,1,2,5
7,90.0,0,0,5,0,0,3,22250,44399,11,91.6,0.0,4.5,3.67,1.98,5.95,0,4,3
10,90.0,0,0,7,0,0,4,31429,53807,19,149.2,0.0,4.5,4.75,2.23,8.93,0,2,1
11,90.0,0,0,9,0,0,5,56271,46679,20,157.2,0.0,4.5,4.0,2.07,10.34,1,3,2
11,90.0,0,0,11,0,0,5,66807,41013,23,181.6,0.0,4.5,4.6,2.42,12.09,0,3,2
10,90.0,0,0,12,0,0,5,68971,44397,22,166.6,0.0,4.5,4.4,2.48,12.4,1,2,2
10,90.0,0,0,13,0,0,5,70797,44428,24,179.2,0.0,4.5,4.8,2.41,12.03,1,2,11
18,90.0,1,3,11,0,0,5,64511,43263,22,168.6,0.0,4.5,4.4,2.04,10.21,0,2,2
19,90.0,1,3,11,0,0,5,38367,43511,24,184.0,0.0,4.5,4.8,2.1,10.51,1,2,10
27,90.0,2,6,7,0,0,5,28049,38498,22,173.4,0.0,4.5,4.4,1.58,7.9,0,5,2
27,90.0,2,6,6,0,0,5,29236,32888,20,161.0,0.0,4.5,4.0,1.39,6.94,1,3,5
30,90.0,2,8,6,0,0,5,22476,33222,24,179.2,0.0,4.5,4.8,1.7,8.48,0,2,6
25,90.0,2,5,6,0,0,5,87400,68019,18,137.0,0.0,4.5,3.6,1.54,7.72,1,2,2
25,90.0,2,5,5,0,0,5,108408,67042,17,132.8,0.0,4.5,3.4,1.36,6.8,0,3,10
25,90.0,2,5,5,1,0,5,144731,67388,19,137.0,0.0,4.5,3.8,1.51,7.55,1,3,4
27,90.0,2,5,4,2,0,5,178433,67466,25,184.4,0.0,4.5,5.0,1.52,7.6,0,4,3
25,90.0,2,3,3,2,0,5,187278,78892,21,167.2,0.0,4.5,4.2,1.43,7.14,1,3,2
21,90.0,1,3,4,2,0,5,134632,46798,23,181.4,0.0,4.5,4.6,1.53,7.64,0,4,6
25,90.0,2,3,3,2,0,5,124549,59711,23,182.0,0.0,4.5,4.6,1.68,8.39,1,2,6
21,90.0,2,0,3,1,0,5,105143,61378,18,154.4,0.0,4.5,3.6,1.47,7.37,0,3,11
28,90.0,3,3,2,0,0,5,79249,62511,16,145.8,0.0,4.5,3.2,1.49,7.44,1,2,2
27,90.0,3,3,2,0,0,5,183506,59415,13,126.2,0.0,4.5,2.6,1.22,6.11,0,3,2
27,90.0,3,3,4,0,0,5,191909,74376,14,132.2,0.0,4.5,2.8,1.51,7.55,1,4,2
23,90.0,2,3,7,0,0,5,189043,83134,16,143.8,0.0,4.5,3.2,1.68,8.39,0,2,2
19,90.0,1,3,9,0,0,5,191216,91332,19,167.0,0.0,4.5,3.8,2.01,10.04,1,2,3
11,90.0,0,0,10,0,0,5,201149,94354,17,150.6,0.0,4.5,3.4,1.79,8.93,0,2,3
12,90.0,0,0,10,1,0,5,100128,89502,22,180.2,0.1,4.6,4.4,1.89,9.44,1,2,2
12,90.0,0,0,8,1,0,5,109191,71347,21,166.6,0.1,4.6,4.2,1.6,7.99,0,2,2
12,90.0,0,0,6,1,0,5,115981,63283,19,150.0,0.1,4.6,3.8,1.32,6.58,1,5,3
13,90.0,0,0,6,1,0,5,104727,71954,22,172.4,0.1,4.6,4.4,1.37,6.85,0,4,2
12,90.0,0,0,6,1,0,5,92201,86335,19,147.4,0.1,4.6,3.8,1.5,7.49,1,3,9
18,90.0,0,1,8,0,0,5,86955,86374,19,157.0,0.0,4.6,3.8,1.8,9.02,0,2,8
24,90.0,1,3,7,0,0,5,64511,86327,18,158.0,0.0,4.6,3.6,1.68,8.38,1,2,2
24,90.0,1,3,8,0,0,5,59873,77416,19,166.0,0.0,4.6,3.8,1.81,9.03,0,4,3
6,90.0,0,0,11,0,0,5,535869,273529,8,67.0,0.0,4.0,1.6,1.59,7.95,0,3,2
7,90.0,0,0,14,0,0,5,645261,352745,14,108.2,0.0,4.0,2.8,1.99,9.94,0,4,0
6,90.0,0,0,16,0,0,5,584989,451094,15,119.0,0.0,4.0,3.0,1.83,9.17,1,2,8
13,90.0,1,1,14,0,0,5,489937,500193,17,136.2,0.0,4.0,3.4,1.88,9.41,0,2,1
13,90.0,1,1,14,0,0,5,455215,446033,18,146.0,0.1,4.1,3.6,1.76,8.8,1,2,6
17,90.0,2,1,13,0,0,5,415125,399256,18,141.6,0.1,4.1,3.6,1.53,7.64,1,2,9
24,90.0,3,4,8,0,0,5,343267,349411,13,106.8,0.1,4.1,2.6,1.24,6.21,0,2,8
32,90.0,4,5,2,0,0,5,299585,261443,13,113.2,0.1,4.1,2.6,1.23,6.14,1,5,3
27,90.0,3,4,3,0,0,5,253024,181291,14,120.4,0.1,4.1,2.8,1.2,6.01,0,2,6
32,90.0,4,4,1,0,0,5,227020,167253,14,121.0,0.0,4.1,2.8,1.22,6.11,0,3,11
37,90.0,4,7,1,0,0,5,271241,150045,19,159.6,0.0,4.1,3.8,1.42,7.12,1,3,1
29,90.0,3,4,4,0,0,5,992020,323702,19,159.4,0.0,4.1,3.8,1.54,7.69,0,4,3
24,90.0,2,4,6,0,0,5,970506,338603,19,152.8,0.0,4.1,3.8,1.54,7.69,1,2,2
23,90.0,2,4,6,0,0,5,945870,352753,16,129.0,0.0,4.1,3.2,1.68,8.39,0,2,2
19,90.0,1,4,8,0,0,5,926998,402976,17,133.6,0.0,4.1,3.4,1.86,9.29,1,3,1
9,90.0,0,1,10,0,0,5,868051,461412,13,103.0,0.0,4.1,2.6,1.88,9.42,0,2,2
10,90.0,0,1,9,0,0,5,143080,384032,14,103.8,-0.1,4.0,2.8,1.84,9.2,1,3,3
10,90.0,0,0,8,0,0,5,137028,421671,12,83.4,-0.1,4.0,2.4,1.67,8.36,0,4,2
10,90.0,0,0,10,0,0,5,128763,423077,16,113.8,-0.1,4.0,3.2,2.17,10.86,1,4,2
10,90.0,0,0,9,0,0,5,121452,440824,14,94.6,-0.1,4.0,2.8,1.87,9.36,0,2,11
20,90.0,0,3,8,0,0,5,127469,594648,16,132.2,-0.1,4.0,3.2,1.84,9.21,1,3,2
20,90.0,0,3,9,0,0,5,133960,564541,16,143.4,0.0,4.0,3.2,1.81,9.06,0,3,0
17,90.0,0,3,8,0,0,4,145619,537552,13,125.2,0.0,4.0,3.25,1.95,7.78,0,2,0
15,90.0,0,3,5,0,0,3,162630,681142,8,87.2,0.0,4.0,2.67,1.18,3.55,1,2,0
13,90.0,0,3,4,0,0,2,164223,782938,7,81.0,0.0,4.0,3.5,1.46,2.91,1,2,0
2,90.0,0,0,3,0,0,1,139963,627198,3,28.0,0.0,4.0,3.0,1.53,1.53,0,5,0
0,0.0,0,0,0,0,0,0,107399,594604,0,0.0,-0.1,3.9,0.0,0.0,0.0,1,2,0
0,0.0,0,0,0,0,0,0,85555,614797,0,0.0,-0.1,3.9,0.0,0.0,0.0,0,2,0
0,0.0,0,0,0,0,0,0,61664,518291,0,0.0,-0.1,3.9,0.0,0.0,0.0,1,2,0
0,0.0,0,0,0,0,0,0,39100,419178,0,0.0,-0.1,3.9,0.0,0.0,0.0,0,2,0
0,0.0,0,0,0,0,0,0,38097,395731,0,0.0,-0.1,3.9,0.0,0.0,0.0,1,4,0
0,0.0,0,0,0,0,0,0,46332,367656,0,0.0,-0.1,3.8,0.0,0.0,0.0,0,4,0
0,0.0,0,0,0,0,0,0,51314,352459,0,0.0,-0.1,3.8,0.0,0.0,0.0,1,2,0
0,0.0,0,0,0,0,0,0,93172,137442,0,0.0,0.0,3.9,0.0,0.0,0.0,0,3,0
0,0.0,0,0,0,0,0,0,158685,159479,0,0.0,-0.1,3.9,0.0,0.0,0.0,0,4,0
0,0.0,0,0,0,0,0,0,239380,169141,0,0.0,-0.1,3.9,0.0,0.0,0.0,1,2,0
0,0.0,0,0,0,0,0,0,333091,167168,0,0.0,-0.1,3.9,0.0,0.0,0.0,0,2,0
0,0.0,0,0,0,0,0,0,340668,127293,0,0.0,0.0,3.9,0.0,0.0,0.0,1,2,0
0,0.0,0,0,0,0,0,0,301283,110684,0,0.0,0.0,3.9,0.0,0.0,0.0,1,2,0
0,0.0,0,0,0,0,0,0,242947,99984,0,0.0,0.0,3.9,0.0,0.0,0.0,0,2,0
0,0.0,0,0,0,0,0,0,163020,82537,0,0.0,0.0,3.9,0.0,0.0,0.0,1,5,0
0,0.0,0,0,0,0,0,0,68161,63744,0,0.0,0.0,3.9,0.0,0.0,0.0,0,2,0
0,0.0,0,0,0,0,0,0,45232,60359,0,0.0,0.0,3.9,0.0,0.0,0.0,0,3,0
0,0.0,0,0,0,0,0,0,37481,59077,0,0.0,0.0,3.9,0.0,0.0,0.0,1,3,0
0,0.0,0,0,0,0,0,0,111775,238151,0,0.0,0.0,3.9,0.0,0.0,0.0,0,4,0
0,0.0,0,0,0,0,0,0,100875,233630,0,0.0,0.0,3.9,0.0,0.0,0.0,1,2,0
0,0.0,0,0,0,0,0,0,93815,227134,0,0.0,0.0,3.9,0.0,0.0,0.0,0,2,0
0,0.0,0,0,0,0,0,0,91065,225634,0,0.0,0.0,3.9,0.0,0.0,0.0,1,3,0
0,0.0,0,0,0,0,0,0,86748,223508,0,0.0,0.0,3.9,0.0,0.0,0.0,0,2,0
0,0.0,0,0,0,0,0,0,6464,45920,0,0.0,0.0,3.9,0.0,0.0,0.0,1,3,0
0,0.0,0,0,0,0,0,0,5883,46587,0,0.0,0.0,3.9,0.0,0.0,0.0,0,4,0
0,0.0,0,0,0,0,0,0,15999,44214,0,0.0,-0.1,3.8,0.0,0.0,0.0,1,4,0
0,0.0,0,0,0,0,0,0,45549,45360,0,0.0,-0.1,3.8,0.0,0.0,0.0,0,2,0
0,0.0,0,0,0,0,0,0,56425,54711,0,0.0,-0.1,3.8,0.0,0.0,0.0,1,3,0
0,0.0,0,0,0,0,0,0,64320,53731,0,0.0,-0.1,3.8,0.0,0.0,0.0,0,3,2
2,90.0,0,0,1,0,0,1,70776,53920,1,7.0,-0.1,3.8,1.0,0.64,0.64,0,2,1
3,90.0,0,0,3,0,0,2,103166,60673,9,50.2,0.0,3.8,4.5,1.46,2.93,1,2,2
5,90.0,0,0,5,0,0,3,114647,61985,12,72.2,0.0,3.8,4.0,1.32,3.96,1,2,4
9,90.0,0,0,6,0,0,4,124510,49009,18,118.6,0.0,3.8,4.5,1.54,6.18,0,5,1
10,90.0,0,0,9,0,0,5,141552,40920,19,125.6,0.0,3.8,3.8,1.65,8.24,1,2,2
10,90.0,0,0,9,0,0,5,176103,35496,20,133.4,0.0,3.8,4.0,1.7,8.5,0,2,2
11,90.0,0,0,8,0,0,5,201673,35978,14,109.8,0.0,3.8,2.8,1.58,7.91,1,2,3
12,90.0,0,0,8,0,0,5,216531,34478,17,131.6,0.0,3.8,3.4,2.04,10.18,0,2,0
8,90.0,0,0,12,0,0,5,214578,38187,13,99.0,0.1,3.9,2.6,1.93,9.63,1,4,1
8,90.0,0,0,12,0,0,5,194653,43624,14,110.4,0.1,3.9,2.8,1.92,9.61,0,4,9
15,90.0,1,2,11,0,0,5,161871,48409,15,115.4,0.1,3.9,3.0,2.15,10.76,1,2,2
16,90.0,1,0,5,0,0,5,71880,71171,14,111.0,0.0,4.5,2.8,1.39,6.96,0,3,1
14,90.0,1,0,9,0,0,5,87551,91302,12,99.8,0.0,4.5,2.4,1.51,7.55,1,2,11
24,90.0,2,3,7,0,0,5,93074,88375,16,124.0,0.0,4.5,3.2,1.72,8.58,0,2,2
19,90.0,1,3,9,0,0,5,123638,72334,16,123.8,0.0,4.5,3.2,1.76,8.78,1,4,3
19,90.0,1,3,9,0,0,5,115085,70085,16,118.4,0.0,4.5,3.2,1.46,7.31,0,3,1
18,90.0,1,3,10,0,0,5,94415,63009,15,112.4,0.0,4.5,3.0,1.42,7.1,1,2,1
18,90.0,1,3,8,0,0,5,81539,54899,13,96.2,0.0,4.5,2.6,1.3,6.52,0,4,7
14,90.0,0,2,9,0,0,5,65050,61263,16,124.4,0.0,4.5,3.2,1.2,6.01,1,2,1
13,90.0,0,2,10,0,0,5,47973,57177,15,121.6,0.0,4.5,3.0,1.28,6.4,0,4,1
11,90.0,0,2,13,0,0,5,30784,61742,15,132.0,0.0,4.5,3.0,1.53,7.65,1,5,3
13,90.0,0,2,14,0,0,5,30725,117569,21,169.4,0.0,4.5,4.2,2.21,11.06,0,4,8
20,90.0,1,4,11,1,0,5,29284,112264,25,194.8,0.0,4.5,5.0,2.24,11.22,1,2,1
14,90.0,1,2,12,1,0,5,35749,95965,16,132.4,0.0,4.5,3.2,2.18,10.9,0,2,1
14,90.0,1,2,11,2,0,5,24278,96192,17,135.0,0.0,4.5,3.4,2.14,10.71,1,3,6
19,90.0,2,2,7,2,0,5,26212,85961,14,106.8,0.0,4.5,2.8,1.84,9.2,0,2,2
18,90.0,2,2,5,2,0,5,53332,30105,9,74.6,0.0,4.5,1.8,1.05,5.27,0,4,2
12,90.0,1,0,7,1,0,5,84943,31713,9,65.0,0.0,4.5,1.8,1.09,5.45,1,3,2
13,90.0,1,0,7,1,0,5,78767,39864,12,84.8,0.0,4.5,2.4,1.03,5.15,0,2,3
15,90.0,1,0,6,0,0,5,74348,38192,12,87.4,0.0,4.5,2.4,1.08,5.39,1,2,6
15,90.0,1,0,6,0,0,5,78259,36813,14,99.4,0.0,4.5,2.8,1.09,5.47,0,4,2
15,90.0,1,0,6,0,0,5,47119,35842,15,106.8,0.0,4.5,3.0,1.34,6.72,1,3,1
14,90.0,1,0,6,0,0,5,18349,33346,12,91.2,0.0,4.5,2.4,1.23,6.16,0,2,2
14,90.0,1,0,6,1,0,5,20854,27797,15,119.6,0.0,4.5,3.0,1.58,7.9,0,4,0
11,90.0,1,0,9,1,0,5,25742,27462,13,107.0,0.0,4.5,2.6,1.96,9.79,1,2,2
7,90.0,0,0,10,1,0,5,24450,26147,11,95.4,0.0,4.5,2.2,2.04,10.21,1,2,0
5,90.0,0,0,14,1,0,5,24916,23548,11,95.8,0.0,4.5,2.2,2.34,11.72,1,4,-1
3,90.0,0,0,18,1,0,5,21843,22104,10,95.8,0.0,4.5,2.0,2.51,12.56,0,2,3
4,90.0,0,1,18,0,0,5,21366,20051,7,70.8,0.0,4.5,1.4,2.28,11.38,1,3,2
6,90.0,0,1,15,0,0,5,17736,19724,8,75.2,0.0,4.5,1.6,2.01,10.07,0,2,1
5,90.0,0,1,18,0,0,5,13022,21848,11,86.6,0.0,4.5,2.2,2.25,11.26,0,5,0
5,90.0,0,1,13,0,0,4,12291,23204,9,68.6,0.0,4.5,2.25,2.06,8.23,1,3,0
6,90.0,0,1,7,0,0,3,12778,22813,8,57.0,0.0,4.5,2.67,1.92,5.76,0,3,0
3,90.0,0,0,5,0,0,2,9897,25363,5,29.2,-0.1,4.4,2.5,2.04,4.08,1,3,0
12,90.0,1,0,6,0,0,5,171662,509110,8,73.8,0.0,5.5,1.6,1.03,5.13,0,2,8
19,90.0,2,1,4,0,0,5,217348,617721,11,94.4,0.0,5.5,2.2,1.12,5.6,1,3,2
19,90.0,2,1,6,0,0,5,248727,537312,12,105.0,-0.1,5.4,2.4,1.19,5.93,0,4,2
20,90.0,2,1,7,0,0,5,220307,489134,14,117.4,-0.1,5.4,2.8,1.45,7.23,1,5,14
28,90.0,2,4,7,0,0,5,178237,441305,18,167.2,-0.1,5.4,3.6,1.58,7.88,1,2,15
41,90.0,3,7,6,0,0,5,205023,382147,20,207.4,-0.1,5.4,4.0,1.8,9.0,0,2,4
37,90.0,2,6,7,0,0,5,360860,287766,22,217.0,-0.1,5.4,4.4,1.83,9.13,1,2,2
37,90.0,2,6,6,0,0,5,380365,281921,23,219.2,0.0,5.4,4.6,1.91,9.53,0,4,3
38,90.0,2,6,4,0,0,5,401738,251773,23,220.8,0.0,5.4,4.6,1.53,7.65,1,2,3
27,90.0,1,3,5,0,0,5,516668,198847,21,193.0,0.0,5.4,4.2,1.54,7.72,0,2,3
15,90.0,0,0,6,0,0,5,675796,450240,23,187.4,0.1,5.5,4.6,1.44,7.18,1,3,2
13,90.0,0,0,6,0,0,5,506908,465142,18,164.0,0.1,5.5,3.6,1.26,6.32,0,3,2
13,90.0,0,0,7,0,0,5,442424,470068,19,168.0,0.1,5.5,3.8,1.3,6.52,0,3,2
12,90.0,0,0,9,0,0,5,418577,490013,20,169.2,0.1,5.5,4.0,1.51,7.55,1,3,9
18,90.0,1,3,8,0,0,5,304084,543596,18,151.6,0.1,5.5,3.6,1.62,8.09,0,2,2
17,90.0,1,3,10,0,0,5,102189,322132,16,125.2,-0.1,5.4,3.2,1.78,8.88,1,2,6
21,90.0,2,3,9,0,0,5,78730,353209,16,118.8,-0.1,5.4,3.2,1.63,8.17,0,4,7
26,90.0,3,3,6,0,0,5,79239,332862,15,121.2,-0.1,5.4,3.0,1.65,8.25,0,2,6
30,90.0,4,3,3,0,0,5,374926,253084,10,91.4,-0.1,5.4,2.0,1.32,6.61,1,2,6
27,90.0,4,0,3,0,0,5,673162,198567,9,85.2,-0.1,5.4,1.8,1.19,5.95,1,3,7
32,90.0,5,0,0,0,0,5,677746,204521,10,98.2,0.0,5.4,2.0,0.95,4.74,0,2,2
28,90.0,4,0,1,0,0,5,719970,178318,10,103.4,0.0,5.4,2.0,1.06,5.32,0,5,1
22,90.0,3,0,5,0,0,5,736892,187883,10,105.8,0.0,5.4,2.0,1.25,6.23,0,4,6
22,90.0,3,0,5,0,0,5,468200,191462,12,120.6,0.0,5.4,2.4,1.55,7.75,1,4,2
18,90.0,2,0,7,0,0,5,169238,199561,14,131.0,0.0,5.4,2.8,1.65,8.23,0,2,2
13,90.0,1,0,8,0,0,5,161834,186018,12,117.6,0.0,5.4,2.4,1.74,8.69,1,2,2
13,90.0,1,0,9,0,0,5,189529,179303,14,124.2,0.0,5.4,2.8,1.73,8.65,0,3,2
14,90.0,1,0,6,0,0,5,180879,177226,11,98.6,0.0,5.4,2.2,1.29,6.47,1,3,2
10,90.0,0,0,9,0,0,5,186574,173269,12,96.4,0.0,5.4,2.4,1.27,6.34,1,2,10
18,90.0,1,3,7,0,0,5,222539,164792,12,101.8,0.0,5.4,2.4,1.12,5.62,1,3,5
21,90.0,2,3,6,1,0,5,230991,143602,12,103.4,0.0,5.4,2.4,0.89,4.47,0,3,9
28,90.0,3,5,4,1,0,5,180809,137010,13,118.2,0.0,5.4,2.6,0.84,4.19,1,2,2
28,90.0,3,5,4,1,0,5,184439,136599,14,123.6,0.0,5.4,2.8,0.96,4.8,0,2,0
21,90.0,3,1,5,0,0,5,473305,423864,6,57.6,0.0,5.5,1.2,0.64,3.21,0,2,2
16,90.0,2,0,6,0,0,5,572983,531727,5,50.8,0.0,5.5,1.0,0.61,3.06,0,2,6
16,90.0,2,0,6,0,0,5,477669,556334,5,60.0,0.0,5.5,1.0,0.67,3.34,1,3,2
17,90.0,2,0,6,0,0,5,338102,533707,8,84.0,0.0,5.5,1.6,0.64,3.2,1,2,6
22,90.0,3,0,4,0,0,5,294006,535571,7,81.4,0.0,5.5,1.4,0.65,3.24,0,4,2
18,90.0,2,0,5,0,0,5,261837,515994,7,87.6,0.0,5.5,1.4,0.93,4.65,1,3,5
21,90.0,2,0,5,0,0,5,183675,460174,8,106.8,-0.1,5.4,1.6,0.96,4.79,0,3,9
24,90.0,2,2,5,0,0,5,172046,424935,12,130.4,-0.1,5.4,2.4,1.02,5.09,1,2,2
24,90.0,2,2,3,0,0,5,207560,373987,8,97.0,-0.1,5.4,1.6,0.87,4.37,1,3,2
20,90.0,1,2,5,0,0,5,196040,289296,13,132.6,-0.1,5.4,2.6,1.1,5.5,0,2,2
20,90.0,1,2,5,0,0,5,344045,392466,12,125.0,-0.1,5.4,2.4,0.8,4.02,1,2,2
17,90.0,1,2,5,0,0,5,340101,361878,11,100.4,0.0,5.4,2.2,0.73,3.63,0,4,8
16,90.0,1,2,5,0,0,5,324815,349400,8,80.4,0.0,5.4,1.6,0.67,3.33,0,4,1
15,90.0,1,2,6,0,0,5,350284,354481,8,85.6,0.0,5.4,1.6,0.83,4.13,1,3,1
14,90.0,1,2,6,0,0,5,405255,357318,4,57.0,0.0,5.4,0.8,0.74,3.68,1,2,6
18,90.0,2,2,5,0,0,5,282689,179578,5,56.8,0.0,5.4,1.0,0.78,3.92,0,4,1
17,90.0,2,2,5,1,0,5,299444,221747,7,68.8,0.0,5.4,1.4,1.06,5.31,1,2,2
11,90.0,1,0,6,1,0,5,392733,212717,6,59.0,0.0,5.4,1.2,1.04,5.18,0,4,1
11,90.0,1,0,5,2,0,5,397484,197698,5,43.6,0.0,5.4,1.0,1.01,5.05,0,2,2
12,90.0,1,0,4,2,0,5,331368,186074,4,36.0,0.0,5.4,0.8,1.04,5.19,0,2,2
8,90.0,0,0,5,2,0,5,336444,199850,4,38.0,0.0,5.4,0.8,1.14,5.71,1,3,7
14,90.0,1,1,4,1,0,5,321729,203885,4,40.2,0.0,5.4,0.8,0.93,4.66,0,2,6
18,90.0,2,1,3,1,0,5,229007,227716,3,35.0,0.0,5.4,0.6,0.91,4.55,1,4,2
19,90.0,2,1,3,0,0,5,148926,243853,3,39.8,0.0,5.4,0.6,0.65,3.26,0,2,2
19,90.0,2,1,3,0,0,5,159659,232388,3,43.6,0.0,5.4,0.6,0.53,2.63,1,3,3
20,90.0,2,1,3,0,0,5,141026,201062,5,63.2,0.0,5.4,1.0,0.7,3.5,1,4,2
15,90.0,1,0,4,0,0,5,204591,155803,4,57.4,0.0,5.4,0.8,0.71,3.55,0,2,1
10,90.0,0,0,5,1,0,5,381164,127952,4,58.2,0.0,5.4,0.8,0.71,3.55,1,2,0
8,90.0,0,0,4,1,0,4,545096,107795,4,53.4,0.0,5.4,1.0,0.8,3.22,1,2,2
8,90.0,0,0,4,1,0,4,551694,123305,5,59.0,0.0,5.4,1.25,0.78,3.1,0,2,8
13,90.0,1,2,3,1,0,4,536006,136990,4,50.8,0.0,5.4,1.0,0.66,2.66,1,3,0
11,90.0,1,2,2,1,0,3,520584,151500,3,40.2,0.0,5.4,1.0,0.73,2.18,0,3,0
10,90.0,1,2,1,0,0,2,398326,167061,3,35.4,0.0,5.4,1.5,1.01,2.01,0,3,3
19,90.0,2,1,7,0,0,5,87267,324439,16,117.2,0.0,4.9,3.2,1.33,6.64,1,4,2
20,90.0,2,1,6,0,0,5,133404,356244,16,114.4,-0.1,4.9,3.2,1.29,6.46,0,5,0
19,90.0,2,1,8,0,0,5,140952,301172,16,121.2,-0.1,4.9,3.2,1.63,8.15,0,2,2
18,90.0,2,1,8,0,0,5,158604,164855,12,98.0,0.0,4.9,2.4,1.49,7.45,1,3,6
16,90.0,2,0,8,0,0,5,145385,144641,10,79.2,0.0,4.9,2.0,1.38,6.91,1,3,6
16,90.0,2,0,8,0,0,5,121531,135634,10,89.2,0.0,4.9,2.0,1.36,6.79,0,4,2
16,90.0,2,0,8,0,0,5,87495,119316,9,77.8,0.0,4.9,1.8,1.31,6.53,1,2,8
24,90.0,3,1,2,0,0,5,84771,106955,10,80.4,0.0,4.9,2.0,0.86,4.31,0,2,1
23,90.0,3,1,4,0,0,5,153298,82469,10,77.8,0.0,4.9,2.0,0.86,4.32,0,2,4
21,90.0,2,1,5,0,0,5,165788,90149,14,110.6,0.0,4.9,2.8,0.96,4.78,1,2,7
22,90.0,2,1,5,0,0,5,458112,231847,15,112.0,0.0,4.9,3.0,0.98,4.89,0,2,7
27,90.0,3,1,4,0,0,5,484265,232040,17,127.2,0.0,4.9,3.4,0.9,4.5,1,2,7
26,90.0,3,0,4,0,0,5,537078,228615,17,136.8,0.0,4.9,3.4,0.78,3.91,1,5,2
27,90.0,3,0,2,0,0,5,555810,270799,16,132.4,0.0,4.9,3.2,0.78,3.9,0,2,3
26,90.0,3,0,2,0,0,5,638452,293566,14,111.4,0.0,4.9,2.8,0.62,3.08,0,4,1
20,90.0,2,0,5,0,0,5,383489,184246,13,109.6,0.0,4.9,2.6,1.06,5.29,1,2,2
15,90.0,1,0,6,0,0,5,492916,219286,12,104.4,0.1,5.0,2.4,1.2,5.99,1,2,1
9,90.0,0,0,8,0,0,5,560959,256484,9,82.4,0.1,5.0,1.8,1.22,6.11,0,2,10
17,90.0,1,2,7,0,0,5,467427,272553,15,124.4,0.1,5.0,3.0,1.46,7.29,1,3,7
21,90.0,2,2,6,0,0,5,396135,243900,14,121.6,0.1,5.0,2.8,1.63,8.16,0,4,-1
19,90.0,2,2,10,0,0,5,399275,229510,13,107.8,0.1,5.0,2.6,1.58,7.88,1,2,8
25,90.0,3,3,9,0,0,5,281324,220379,15,122.4,0.0,5.0,3.0,1.53,7.65,0,4,2
26,90.0,3,3,9,0,0,5,272639,187882,18,134.0,0.0,5.0,3.6,2.12,10.61,1,3,6
22,90.0,3,1,9,0,0,5,394536,136191,13,100.8,0.0,5.0,2.6,1.88,9.41,1,2,6
21,90.0,3,1,9,0,0,5,401344,128004,11,84.2,0.0,5.0,2.2,1.8,9.01,0,2,6
28,90.0,4,1,2,0,0,5,399999,113805,10,83.2,0.0,5.0,2.0,1.41,7.04,0,4,2
22,90.0,3,0,4,0,0,5,437130,102309,11,88.2,0.0,5.0,2.2,1.63,8.14,1,2,6
26,90.0,4,0,2,0,0,5,411778,109114,8,76.2,0.0,5.0,1.6,1.03,5.13,0,3,3
23,90.0,3,0,3,0,0,5,386426,115919,12,99.6,0.0,5.0,2.4,1.36,6.79,0,3,3
20,90.0,2,0,4,0,0,5,407757,117204,14,113.8,0.0,5.0,2.8,1.42,7.08,1,2,6
