points_last_5,minutes_per_game_last_5,goals_last_5,assists_last_5,clean_sheets_last_5,bonus_points_last_5,goals_conceded_last_5,yellow_cards_last_5,red_cards_last_5,starts_last_5,transfers_in_last_5,transfers_out_last_5,saves_last_5,influence_last_5,creativity_last_5,threat_last_5,player_price_diff_last_5,player_price,xG_per_90_last_5,xA_per_90_last_5,xG_conceded_per_90_last_5,home_away_current,fdr_current,actual_gw_points,position_1,position_2,position_3
21,81.2,0,1,2,2,6,0,0,5,204766,175422,0,73.4,80.7,13.0,0.0,4.5,0.0,0.16,0.97,0,2,6,1,0,0
19,83.4,0,1,2,0,6,0,0,5,249728,158437,0,93.80000000000001,68.8,11.0,0.0,4.5,0.0,0.11,1.26,0,2,6,1,0,0
24,81.8,0,2,2,1,4,0,0,5,318288,139388,0,122.4,92.29999999999998,15.0,0.0,4.5,0.0,0.11,1.11,1,2,6,1,0,0
24,82.8,0,2,2,1,4,0,0,5,449893,128288,0,122.4,70.1,17.0,0.1,4.6,0.03,0.11,1.1,0,4,5,1,0,0
24,83.2,0,1,3,1,3,1,0,5,470224,115337,0,98.0,51.5,21.0,0.1,4.6,0.05,0.04,0.84,0,2,8,1,0,0
31,83.2,0,1,4,3,1,1,0,5,535605,106023,0,104.8,89.6,16.0,0.1,4.6,0.06,0.08,0.75,1,2,2,1,0,0
27,86.2,0,1,3,3,2,1,0,5,1246820,389973,0,98.0,110.5,20.0,0.2,4.7,0.06,0.14,0.63,0,3,1,1,0,0
22,83.8,0,0,3,2,1,1,0,5,1184998,409091,0,67.4,80.9,18.0,0.2,4.7,0.06,0.12,0.57,1,3,7,1,0,0
23,80.8,0,0,3,3,1,1,0,5,1065030,468483,0,68.8,87.89999999999999,16.0,0.1,4.7,0.04,0.12,0.7,0,4,8,1,0,0
26,80.8,0,0,3,5,1,0,0,5,1075818,512581,0,81.8,84.6,9.0,0.1,4.7,0.01,0.12,0.95,1,3,0,1,0,0
18,71.8,0,0,2,3,2,1,0,5,1034254,524240,0,69.0,45.2,8.0,0.1,4.7,0.0,0.08,0.83,0,2,2,1,0,0
18,70.6,0,0,2,3,2,1,0,5,332010,317697,0,58.6,28.000000000000004,6.0,0.0,4.7,0.0,0.02,0.95,1,3,2,1,0,0
19,76.8,0,0,2,3,3,1,0,5,309659,352089,0,70.0,65.1,14.0,0.0,4.7,0.0,0.05,1.35,1,5,1,1,0,0
13,63.2,0,0,1,2,3,1,0,4,322698,352000,0,52.2,53.3,16.0,0.0,4.7,0.01,0.04,1.14,0,2,1,1,0,0
6,60.8,0,0,0,0,5,1,0,4,277648,336639,0,39.2,60.8,18.0,0.0,4.7,0.01,0.09,0.91,0,3,7,1,0,0
13,69.8,0,0,1,1,4,0,0,4,225535,391700,0,52.0,66.3,18.0,0.0,4.7,0.01,0.1,0.89,1,2,6,1,0,0
17,71.0,0,0,2,1,3,0,0,4,188067,373512,0,56.2,80.8,16.0,0.0,4.7,0.01,0.12,0.83,1,2,7,1,0,0
22,62.0,1,0,2,1,3,0,0,3,177592,459902,0,80.4,68.39999999999999,31.0,0.0,4.7,0.03,0.1,0.41,0,2,6,1,0,0
27,76.4,1,0,3,1,3,0,0,4,204568,444450,0,89.0,84.8,27.0,0.0,4.7,0.02,0.13,0.55,1,2,5,1,0,0
31,77.2,1,1,3,1,2,0,0,4,225548,438359,0,109.8,89.6,35.0,0.0,4.7,0.02,0.11,0.56,1,2,8,1,0,0
32,77.2,2,1,2,0,3,0,0,4,280861,421517,0,142.4,87.6,68.0,0.0,4.7,0.17,0.1,0.71,0,4,0,1,0,0
26,77.2,2,1,1,0,5,1,0,4,480681,353667,0,140.6,68.6,68.0,0.1,4.8,0.17,0.07,1.23,0,3,6,1,0,0
25,86.2,1,2,1,2,6,1,0,5,615092,226030,0,133.20000000000002,57.900000000000006,45.0,0.2,4.9,0.15,0.14,1.53,1,2,4,1,0,0
23,88.4,1,3,0,2,9,1,0,5,753263,194828,0,152.6,66.8,67.0,0.3,5.0,0.16,0.14,1.67,0,5,0,1,0,0
18,90.0,1,2,0,2,12,1,0,5,751184,248293,0,133.0,46.39999999999999,57.0,0.3,5.0,0.16,0.11,1.99,1,3,2,1,0,0
12,90.0,0,2,0,2,12,1,0,5,688429,332533,0,97.80000000000001,70.69999999999999,28.0,0.3,5.0,0.01,0.13,1.99,0,4,6,1,0,0
18,90.0,0,2,1,2,10,0,0,5,502889,371883,0,99.80000000000001,72.2,30.0,0.2,5.0,0.01,0.14,1.45,1,3,1,1,0,0
13,90.0,0,1,1,0,11,0,0,5,389109,371371,0,80.0,60.5,28.0,0.1,5.0,0.01,0.07,1.46,0,2,2,1,0,0
11,90.0,0,0,1,0,9,0,0,5,234352,415959,0,69.6,57.4,6.0,0.0,5.0,0.0,0.06,1.29,1,2,6,1,0,0
5,12.0,0,0,0,0,0,0,0,0,9759,54578,0,17.0,22.8,100.0,0.0,6.7,0.11,0.01,0.13,0,4,1,0,0,1
5,13.8,0,0,0,0,1,0,0,0,10826,60148,0,16.8,12.5,102.0,-0.4,6.6,0.11,0.0,0.19,0,3,1,0,0,1
5,15.0,0,0,0,0,1,0,0,0,7241,39263,0,14.6,12.700000000000001,87.0,-0.3,6.6,0.1,0.0,0.17,1,3,1,0,0,1
5,13.8,0,0,0,0,1,0,0,0,5398,24098,0,9.4,2.3999999999999995,72.0,-0.2,6.6,0.08,0.01,0.13,1,4,1,0,0,1
5,8.2,0,0,0,0,1,0,0,0,5237,16120,0,2.2,2.0,11.0,-0.1,6.6,0.01,0.0,0.09,0,2,1,0,0,1
5,9.4,0,0,0,0,1,0,0,0,4879,12362,0,2.2,1.9,13.0,-0.2,6.5,0.01,0.0,0.12,0,2,1,0,0,1
5,10.0,0,0,0,0,0,0,0,0,4300,7552,0,1.5999999999999999,4.199999999999999,29.0,-0.1,6.5,0.03,0.01,0.06,1,2,1,0,0,1
5,10.6,0,0,0,0,0,0,0,0,4651,7759,0,3.8000000000000003,14.4,33.0,-0.1,6.5,0.03,0.01,0.06,0,4,0,0,0,1
4,10.75,0,0,0,0,0,0,0,0,5068,7132,0,3.6,13.8,31.0,-0.1,6.5,0.04,0.01,0.08,0,2,0,0,0,1
3,14.0,0,0,0,0,0,0,0,0,4913,6252,0,3.6,13.5,31.0,-0.1,6.5,0.05,0.01,0.06,1,2,6,0,0,1
8,41.33,1,0,0,0,1,0,0,1,276772,82321,0,35.6,15.900000000000002,79.0,0.0,6.5,0.18,0.02,0.37,0,3,8,0,0,1
15,65.0,2,0,0,2,3,0,0,2,338708,97635,0,67.8,16.4,100.0,0.0,6.5,0.39,0.03,0.75,1,3,1,0,0,1
15,90.0,2,0,1,2,3,1,0,3,421225,131313,0,69.6,9.8,136.0,0.0,6.5,0.43,0.04,1.1,0,4,2,0,0,1
17,90.0,2,0,2,2,3,1,0,4,511549,180280,0,81.2,12.099999999999998,208.0,0.1,6.6,0.62,0.05,1.21,1,3,13,0,0,1
30,90.0,4,0,2,5,5,1,0,5,558691,234595,0,152.6,14.0,315.0,0.1,6.6,0.84,0.05,1.03,0,2,2,0,0,1
26,90.0,3,0,2,5,5,1,0,5,858921,189380,0,124.6,22.400000000000002,277.0,0.2,6.7,0.78,0.06,1.15,1,3,2,0,0,1
20,90.0,2,0,2,3,4,1,0,5,1259110,212447,0,98.2,40.199999999999996,261.0,0.3,6.8,0.64,0.07,1.4,1,5,4,0,0,1
23,90.0,2,1,1,3,7,1,0,5,1638522,216739,0,94.2,36.5,241.0,0.3,6.8,0.73,0.06,1.52,0,2,2,0,0,1
23,90.0,2,1,0,3,9,1,0,5,1626112,297250,0,82.80000000000001,45.5,220.0,0.2,6.8,0.71,0.08,1.32,0,3,1,0,0,1
11,76.0,0,1,0,0,7,1,0,4,1797006,328396,0,12.6,43.900000000000006,113.0,0.2,6.8,0.38,0.08,1.25,1,2,4,0,0,1
13,61.6,0,2,0,0,6,1,0,3,1442926,382590,0,29.599999999999998,43.900000000000006,115.0,0.1,6.8,0.45,0.16,1.05,1,2,0,0,0,1
11,54.5,0,2,0,0,5,1,0,2,988497,1011987,0,22.4,23.300000000000004,92.0,0.0,6.8,0.55,0.18,0.72,0,2,0,0,0,1
7,42.67,0,1,0,0,2,0,0,1,526918,1298041,0,22.4,22.700000000000003,70.0,-0.2,6.6,0.57,0.24,0.38,1,2,0,0,0,1
5,19.0,0,1,0,0,0,0,0,0,447998,1294454,0,22.2,11.4,19.0,-0.2,6.6,0.28,0.25,0.32,1,2,0,0,0,1
4,18.0,0,1,0,0,0,0,0,0,229096,1278295,0,21.0,11.1,19.0,-0.3,6.5,0.55,0.5,0.62,0,4,0,0,0,1
0,0.0,0,0,0,0,0,0,0,0,9991,1219543,0,0.0,0.0,0.0,-0.3,6.5,0.0,0.0,0.0,0,3,1,0,0,1
1,1.0,0,0,0,0,0,0,0,0,1989,567098,0,0.0,0.0,0.0,-0.4,6.4,0.0,0.0,0.0,1,2,1,0,0,1
2,9.5,0,0,0,0,0,0,0,0,1682,248817,0,2.0,10.1,2.0,-0.2,6.4,0.0,0.0,0.0,0,5,1,0,0,1
3,9.67,0,0,0,0,1,0,0,0,1759,125892,0,2.0,10.1,6.0,-0.2,6.4,0.0,0.0,0.06,1,3,0,0,0,1
3,9.67,0,0,0,0,1,0,0,0,2001,59764,0,2.0,10.1,6.0,-0.1,6.4,0.0,0.0,0.06,0,4,0,0,0,1
3,8.0,0,0,0,0,1,1,0,0,2347,37300,0,2.0,10.1,6.0,-0.1,6.4,0.0,0.0,0.06,1,3,1,0,0,1
3,11.0,0,0,0,0,3,1,0,0,2498,24839,0,4.4,20.5,10.0,-0.1,6.3,0.0,0.0,0.23,0,2,1,0,0,1
3,13.25,0,0,0,0,3,1,0,0,2573,20478,0,2.4,11.200000000000001,12.0,-0.1,6.3,0.0,0.0,0.29,1,2,1,0,0,1
21,87.4,0,3,2,0,4,0,0,5,211553,1093815,0,80.19999999999999,149.5,161.0,0.0,7.9,0.25,0.2,0.62,0,4,7,0,1,0
22,87.4,1,2,1,1,7,1,0,5,245654,1251197,0,112.60000000000001,160.4,177.0,-0.2,7.8,0.28,0.19,0.68,0,3,9,0,1,0
29,88.8,1,4,2,1,5,1,0,5,260306,1170970,0,141.4,158.3,187.0,-0.2,7.8,0.31,0.16,0.72,1,3,2,0,1,0
28,89.4,1,4,1,1,6,1,0,5,289498,867392,0,150.6,197.4,213.0,-0.2,7.8,0.36,0.17,0.99,1,4,15,0,1,0
38,89.4,3,3,1,4,7,1,0,5,305092,617018,0,193.4,175.7,265.0,-0.1,7.8,0.68,0.15,1.02,0,2,9,0,1,0
42,88.2,4,2,2,5,6,1,0,5,566271,437579,0,206.2,151.3,235.0,-0.1,7.8,0.61,0.1,1.28,0,2,1,0,1,0
36,88.2,3,2,2,4,4,1,0,5,850522,400495,0,174.99999999999997,135.8,194.0,0.1,7.9,0.54,0.1,1.1,1,2,4,0,1,0
31,75.4,3,1,1,4,4,1,0,5,1037897,416149,0,154.0,134.8,171.0,0.2,8.0,0.53,0.09,1.0,0,4,5,0,1,0
34,75.4,3,2,2,4,3,2,0,5,1025124,546058,0,156.60000000000002,109.3,143.0,0.2,8.0,0.49,0.08,0.75,0,2,3,0,1,0
22,75.4,1,2,3,1,1,2,0,5,1133089,472403,0,93.2,153.0,50.0,0.2,8.0,0.09,0.12,0.68,1,2,9,0,1,0
22,77.2,1,2,2,2,2,2,0,5,1381881,905006,0,104.19999999999999,187.89999999999998,60.0,0.2,8.0,0.2,0.16,0.55,0,3,6,0,1,0
27,77.2,2,2,2,2,3,2,0,5,1217523,812354,0,146.4,196.2,70.0,0.1,8.0,0.26,0.17,0.65,1,3,3,0,1,0
26,90.0,2,1,3,2,3,2,0,5,1079043,786311,0,138.4,193.7,88.0,0.1,8.1,0.26,0.16,0.85,0,4,6,0,1,0
27,90.0,2,1,3,2,3,1,0,5,1125120,742242,0,134.0,179.70000000000002,94.0,0.1,8.1,0.24,0.17,1.1,1,3,9,0,1,0
33,90.0,3,1,2,4,5,1,0,5,1148242,772557,0,176.2,183.10000000000002,147.0,0.1,8.1,0.28,0.23,1.03,0,2,2,0,1,0
26,90.0,2,1,2,2,5,1,0,5,1132448,354980,0,145.39999999999998,177.10000000000002,151.0,0.2,8.2,0.19,0.18,1.15,1,3,6,0,1,0
26,90.0,1,2,2,3,4,0,0,5,1559845,353964,0,129.8,197.10000000000002,191.0,0.3,8.3,0.19,0.26,1.4,1,5,9,0,1,0
32,90.0,2,2,1,5,7,0,0,5,1984227,339602,0,159.4,174.8,182.0,0.2,8.3,0.32,0.27,1.52,0,2,6,0,1,0
32,90.0,3,1,0,5,9,1,0,5,2176823,200579,0,187.6,153.8,233.0,0.3,8.4,0.37,0.3,1.32,0,3,3,0,1,0
26,90.0,2,1,1,3,7,1,0,5,2474724,129580,0,146.2,128.60000000000002,196.0,0.3,8.4,0.35,0.2,1.25,1,2,12,0,1,0
36,88.2,3,2,2,4,6,1,0,5,2430660,102167,0,178.6,106.3,193.0,0.2,8.4,0.39,0.19,1.07,1,2,2,0,1,0
32,88.2,3,1,2,3,7,1,0,5,2184613,95433,0,168.60000000000002,122.19999999999999,201.0,0.2,8.5,0.46,0.15,0.86,0,2,3,0,1,0
26,84.4,2,1,3,1,4,1,0,5,1737245,162418,0,132.4,125.0,196.0,0.2,8.5,0.3,0.15,0.64,1,2,18,0,1,0
38,84.4,3,2,3,4,3,0,0,5,1592575,207634,0,177.2,158.79999999999998,198.0,0.1,8.5,0.29,0.14,0.66,1,2,1,0,1,0
36,72.4,3,2,2,4,4,0,0,4,1277794,413725,0,172.6,134.5,182.0,0.2,8.6,0.27,0.13,0.76,0,4,1,0,1,0
25,74.2,2,1,1,3,6,1,0,4,898341,503753,0,136.0,150.8,164.0,0.2,8.6,0.2,0.17,1.4,0,3,0,0,1,0
23,74.2,2,1,1,3,6,1,0,4,671366,605064,0,121.2,117.89999999999999,133.0,0.1,8.6,0.26,0.15,1.49,1,2,13,0,1,0
33,78.0,3,2,0,6,9,1,0,4,609146,679734,0,183.4,170.0,163.0,0.0,8.5,0.33,0.22,1.65,0,5,2,0,1,0
17,75.8,1,1,0,3,11,1,0,4,458767,923189,0,91.0,131.5,105.0,-0.1,8.4,0.28,0.18,1.91,1,3,2,0,1,0
18,84.4,1,1,0,3,11,1,0,5,315172,1425255,0,97.80000000000001,150.5,152.0,-0.3,8.3,0.34,0.19,1.89,0,4,3,0,1,0
20,83.6,1,1,1,3,9,0,0,5,251696,1530543,0,99.2,123.3,161.0,-0.4,8.2,0.39,0.16,1.34,1,3,2,0,1,0
22,83.6,1,1,1,3,10,0,0,5,172643,1558526,0,108.0,122.0,139.0,-0.5,8.1,0.21,0.14,1.35,0,2,2,0,1,0
11,83.6,0,0,1,0,8,0,0,5,147062,1596595,0,47.6,83.7,118.0,-0.5,8.0,0.15,0.05,1.17,1,2,6,0,1,0
3,14.25,0,0,0,0,1,1,0,0,12805,106069,0,12.2,11.500000000000002,4.0,0.0,4.3,0.0,0.0,0.17,0,4,1,1,0,0
4,13.4,0,0,0,0,1,1,0,0,16892,115896,0,16.8,12.300000000000002,4.0,-0.3,4.2,0.0,0.01,0.16,0,3,1,1,0,0
5,11.2,0,0,0,0,1,0,0,0,17801,69659,0,17.6,12.700000000000001,4.0,-0.2,4.2,0.0,0.01,0.13,1,3,1,1,0,0
5,8.4,0,0,0,0,1,0,0,0,15335,52676,0,13.8,12.4,4.0,-0.2,4.2,0.0,0.01,0.1,1,4,1,1,0,0
5,26.2,0,0,0,0,3,0,0,1,15901,38813,0,35.6,17.9,4.0,-0.1,4.2,0.0,0.01,0.31,0,2,6,1,0,0
10,39.0,0,0,1,0,2,0,0,2,21630,30715,0,39.6,8.4,0.0,-0.1,4.2,0.0,0.01,0.63,0,2,2,1,0,0
11,55.0,0,0,1,0,3,0,0,3,31546,24598,0,53.0,14.399999999999999,2.0,0.0,4.2,0.0,0.01,0.74,1,2,6,1,0,0
16,66.6,0,0,2,0,3,0,0,4,40812,24720,0,60.2,30.000000000000004,20.0,0.0,4.2,0.02,0.02,0.81,0,4,0,1,0,0
15,83.0,0,0,2,0,3,0,0,4,42607,28127,0,60.2,29.900000000000002,20.0,0.0,4.2,0.02,0.03,1.01,0,2,0,1,0,0
14,80.67,0,0,2,0,1,0,0,3,39598,33694,0,38.4,24.400000000000002,20.0,0.0,4.2,0.03,0.03,0.97,1,2,0,1,0,0
8,76.0,0,0,1,0,1,0,0,2,37694,51891,0,26.0,23.1,20.0,0.0,4.2,0.04,0.04,0.53,0,3,0,1,0,0
6,46.0,0,0,1,0,2,0,0,1,23951,51313,0,10.2,16.3,18.0,0.0,4.2,0.04,0.02,0.58,1,3,1,1,0,0
1,22.0,0,0,0,0,2,0,0,0,13595,48463,0,2.8000000000000003,1.4,0.0,0.0,4.2,0.0,0.0,0.39,0,4,1,1,0,0
2,16.0,0,0,0,0,2,0,0,0,9162,40666,0,4.800000000000001,1.5,0.0,0.0,4.2,0.0,0.0,0.28,1,3,4,1,0,0
6,23.25,0,1,0,0,3,0,0,0,8903,30757,0,38.400000000000006,28.2,6.0,0.0,4.2,0.0,0.02,0.27,0,2,1,1,0,0
7,19.6,0,1,0,0,3,0,0,0,4582,10244,0,41.800000000000004,28.5,6.0,0.0,4.2,0.0,0.01,0.21,1,3,0,1,0,0
7,17.0,0,1,0,0,1,0,0,0,5169,8794,0,39.6,28.5,6.0,0.0,4.2,0.0,0.02,0.07,1,5,0,1,0,0
6,34.0,0,1,0,0,4,1,0,1,5486,9130,0,42.6,34.9,12.0,0.0,4.2,0.04,0.02,0.5,0,2,1,1,0,0
6,35.75,0,1,0,0,4,1,0,1,5214,8590,0,41.6,36.1,14.0,0.0,4.2,0.04,0.02,0.51,0,3,1,1,0,0
3,24.75,0,0,0,0,3,1,0,1,5782,8659,0,8.0,9.4,8.0,0.0,4.2,0.04,0.0,0.46,1,2,0,1,0,0
2,31.33,0,0,0,0,3,1,0,1,4667,7887,0,4.6,9.1,8.0,0.0,4.2,0.05,0.0,0.61,1,2,1,1,0,0
3,34.75,0,0,0,0,4,1,0,2,4167,7735,0,10.4,15.0,25.0,0.0,4.2,0.04,0.01,0.72,0,2,1,1,0,0
4,16.75,0,0,0,0,1,0,0,1,4151,6998,0,13.8,7.3,19.0,0.0,4.2,0.0,0.0,0.32,1,2,0,1,0,0
3,18.67,0,0,0,0,1,0,0,1,3546,6913,0,12.8,6.0,17.0,0.0,4.2,0.01,0.01,0.39,1,2,0,1,0,0
2,27.5,0,0,0,0,1,0,0,1,2534,7274,0,12.8,6.0,17.0,0.0,4.2,0.01,0.01,0.59,0,4,0,1,0,0
2,27.5,0,0,0,0,1,0,0,1,1490,6736,0,12.8,6.0,17.0,0.0,4.2,0.01,0.01,0.59,0,3,0,1,0,0
1,10.0,0,0,0,0,0,0,0,0,1156,6008,0,7.0,0.1,0.0,0.0,4.2,0.0,0.0,0.11,1,2,0,1,0,0
0,0.0,0,0,0,0,0,0,0,0,333,5669,0,0.0,0.0,0.0,0.0,4.2,0.0,0.0,0.0,0,5,0,1,0,0
0,0.0,0,0,0,0,0,0,0,0,99,4657,0,0.0,0.0,0.0,0.0,4.2,0.0,0.0,0.0,1,3,0,1,0,0
0,0.0,0,0,0,0,0,0,0,0,64,3024,0,0.0,0.0,0.0,0.0,4.2,0.0,0.0,0.0,0,4,0,1,0,0
0,0.0,0,0,0,0,0,0,0,0,70,2394,0,0.0,0.0,0.0,0.0,4.2,0.0,0.0,0.0,1,3,0,1,0,0
0,0.0,0,0,0,0,0,0,0,0,68,1839,0,0.0,0.0,0.0,0.0,4.2,0.0,0.0,0.0,0,2,0,1,0,0
0,0.0,0,0,0,0,0,0,0,0,73,1426,0,0.0,0.0,0.0,0.0,4.2,0.0,0.0,0.0,1,2,0,1,0,0
17,90.0,0,0,2,0,4,0,0,5,318432,414013,8,74.4,0.0,0.0,0.0,5.0,0.0,0.0,0.65,0,4,2,0,0,0
13,90.0,0,0,1,0,7,0,0,5,336074,681945,9,80.59999999999998,0.0,0.0,0.0,5.0,0.0,0.0,0.71,0,3,6,0,0,0
18,90.0,0,0,2,0,5,0,0,5,268918,679712,10,86.8,0.0,0.0,-0.1,4.9,0.0,0.0,0.73,1,3,2,0,0,0
14,90.0,0,0,1,0,6,0,0,5,219915,601710,11,98.39999999999999,0.0,0.0,-0.1,4.9,0.0,0.0,0.99,1,4,1,0,0,0
13,90.0,0,0,1,0,7,0,0,5,168447,560034,11,92.19999999999999,0.0,0.0,-0.1,4.9,0.0,0.0,1.05,0,2,10,0,0,0
21,90.0,0,0,2,3,6,0,0,5,172656,500816,13,109.6,0.0,0.0,-0.1,4.9,0.0,0.0,1.33,0,2,2,0,0,0
21,90.0,0,0,2,3,4,0,0,5,200249,260566,12,99.19999999999999,0.0,0.0,-0.1,4.9,0.0,0.0,1.15,1,2,6,0,0,0
21,90.0,0,0,2,3,4,0,0,5,215825,228049,12,93.0,0.0,0.0,0.0,4.9,0.0,0.0,1.13,0,4,6,0,0,0
25,90.0,0,0,3,3,3,0,0,5,197479,195715,11,86.6,0.0,0.0,0.0,4.9,0.0,0.0,0.88,0,2,6,0,0,0
30,90.0,0,0,4,3,1,0,0,5,231176,160652,11,88.4,0.0,0.0,0.0,4.9,0.0,0.0,0.79,1,2,3,0,0,0
23,90.0,0,0,3,0,2,0,0,5,553305,323043,10,73.60000000000001,0.0,0.0,0.0,4.9,0.0,0.0,0.63,0,3,2,0,0,0
23,90.0,0,0,3,0,3,0,0,5,529478,333917,11,82.0,0.0,0.0,0.0,4.9,0.0,0.0,0.72,1,3,6,0,0,0
23,90.0,0,0,3,0,3,0,0,5,497947,362310,10,77.8,0.0,0.0,0.0,4.9,0.0,0.0,0.85,0,4,11,0,0,0
28,90.0,0,0,3,3,3,0,0,5,495292,378212,16,119.2,0.0,0.0,0.0,4.9,0.0,0.0,1.1,1,3,1,0,0,0
23,90.0,0,0,2,3,5,0,0,5,491131,383914,16,114.60000000000001,0.0,0.0,0.0,4.9,0.0,0.0,1.03,0,2,3,0,0,0
23,90.0,0,0,2,3,5,0,0,5,172966,241981,16,111.20000000000002,0.0,0.0,0.0,4.9,0.0,0.0,1.15,1,3,2,0,0,0
23,90.0,0,0,2,3,4,0,0,5,206562,243880,14,95.20000000000002,0.0,0.0,0.0,4.9,0.0,0.0,1.4,1,5,1,0,0,0
18,90.0,0,0,1,3,7,0,0,5,251045,228347,15,107.60000000000001,0.0,0.0,0.0,4.9,0.0,0.0,1.52,0,2,2,0,0,0
9,90.0,0,0,0,0,9,0,0,5,258129,203116,11,76.00000000000001,0.0,0.0,0.0,4.9,0.0,0.0,1.32,0,3,6,0,0,0
14,90.0,0,0,1,0,7,0,0,5,265437,225526,9,69.4,0.0,0.0,0.0,4.9,0.0,0.0,1.25,1,2,7,0,0,0
18,90.0,0,0,2,0,6,0,0,5,282554,214402,11,92.6,0.0,0.0,0.0,4.9,0.0,0.0,1.19,1,2,1,0,0,0
17,90.0,0,0,2,0,7,0,0,5,267120,216506,12,103.8,0.0,0.0,0.0,4.9,0.0,0.0,0.98,0,2,6,0,0,0
22,90.0,0,0,3,0,4,0,0,5,225076,223696,12,99.0,0.0,0.0,0.0,4.9,0.0,0.0,0.81,1,2,3,0,0,0
23,90.0,0,0,3,0,3,0,0,5,219942,227835,12,104.0,0.0,0.0,0.0,4.9,0.0,0.0,0.83,1,2,3,0,0,0
20,90.0,0,0,2,0,4,0,0,5,171231,215968,16,135.0,0.0,0.0,0.0,4.9,0.0,0.0,0.98,0,4,1,0,0,0
14,90.0,0,0,1,0,6,1,0,5,106056,197231,15,129.20000000000002,0.0,0.0,0.0,4.9,0.0,0.0,1.5,0,3,1,0,0,0
14,90.0,0,0,1,0,6,1,0,5,84843,177632,14,125.19999999999999,0.0,0.0,0.0,4.9,0.0,0.0,1.59,1,2,2,0,0,0
10,90.0,0,0,0,0,9,1,0,5,100625,151393,15,128.0,0.0,0.0,0.0,4.9,0.0,0.0,1.7,0,5,1,0,0,0
8,90.0,0,0,0,0,12,1,0,5,83505,167013,17,145.60000000000002,0.0,0.0,0.0,4.9,0.0,0.0,1.99,1,3,3,0,0,0
8,90.0,0,0,0,0,12,1,0,5,65321,171159,16,137.8,0.0,0.0,-0.1,4.8,0.0,0.0,1.99,0,4,10,0,0,0
17,90.0,0,0,1,3,10,0,0,5,65879,160428,17,138.79999999999998,0.0,0.0,-0.1,4.8,0.0,0.0,1.45,1,3,2,0,0,0
18,90.0,0,0,1,3,11,0,0,5,68214,148824,19,144.2,0.0,0.0,-0.1,4.8,0.0,0.0,1.46,0,2,2,0,0,0
18,90.0,0,0,1,3,9,0,0,5,60859,147643,17,138.60000000000002,0.0,0.0,-0.1,4.8,0.0,0.0,1.29,1,2,6,0,0,0
26,90.0,1,0,2,3,4,0,0,5,372156,251898,0,120.80000000000001,17.8,116.0,0.0,5.0,0.24,0.01,0.65,0,4,1,1,0,0
20,90.0,1,0,1,2,7,0,0,5,533019,326803,0,110.6,18.2,124.0,0.1,5.1,0.25,0.02,0.71,0,3,6,1,0,0
25,90.0,1,0,2,2,5,0,0,5,531985,310686,0,113.6,17.5,119.0,0.1,5.1,0.24,0.02,0.73,1,3,2,1,0,0
20,90.0,1,0,1,1,6,0,0,5,506476,288582,0,104.4,19.4,117.0,0.1,5.1,0.22,0.02,0.99,1,4,1,1,0,0
12,90.0,0,0,1,0,7,0,0,5,503866,306535,0,80.80000000000001,7.6000000000000005,82.0,0.1,5.1,0.07,0.02,1.05,0,2,8,1,0,0
18,90.0,0,0,2,3,6,1,0,5,336602,330180,0,105.60000000000001,6.6,30.0,0.1,5.1,0.03,0.02,1.33,0,2,2,1,0,0
19,90.0,0,0,2,3,4,1,0,5,248558,279191,0,123.60000000000001,7.799999999999999,24.0,0.0,5.1,0.04,0.01,1.15,1,2,6,1,0,0
19,90.0,0,0,2,3,4,1,0,5,253662,269497,0,119.19999999999999,9.0,25.0,0.0,5.1,0.03,0.01,1.13,0,4,15,1,0,0
32,90.0,1,0,3,6,3,1,0,5,233655,233241,0,156.79999999999998,5.8999999999999995,62.0,0.0,5.1,0.19,0.01,0.88,0,2,5,1,0,0
36,90.0,1,0,4,6,1,2,0,5,432930,168843,0,145.4,7.3,68.0,0.1,5.2,0.21,0.01,0.79,1,2,2,1,0,0
30,90.0,1,0,3,3,2,1,0,5,913517,368886,0,122.39999999999999,11.7,51.0,0.1,5.2,0.19,0.02,0.63,0,3,0,1,0,0
28,90.0,1,0,3,3,3,2,0,5,892623,394635,0,100.2,10.3,68.0,0.1,5.2,0.26,0.02,0.72,1,3,6,1,0,0
28,90.0,1,0,3,3,3,2,0,5,865927,468499,0,102.0,10.5,73.0,0.1,5.2,0.28,0.02,0.85,0,4,5,1,0,0
18,90.0,0,0,3,0,3,3,0,5,880962,510498,0,70.2,11.100000000000001,36.0,0.1,5.2,0.13,0.02,1.1,1,3,1,1,0,0
14,90.0,0,0,2,0,5,2,0,5,680759,540283,0,80.80000000000001,10.5,46.0,0.0,5.2,0.12,0.02,1.03,0,2,2,1,0,0
14,90.0,0,0,2,0,5,2,0,5,227584,362531,0,84.2,8.3,46.0,0.0,5.2,0.12,0.01,1.15,1,3,2,1,0,0
16,90.0,0,0,2,0,4,1,0,5,252415,357657,0,93.6,11.8,34.0,0.0,5.2,0.04,0.02,1.4,1,5,1,1,0,0
11,90.0,0,0,1,0,7,1,0,5,303152,298595,0,95.80000000000001,20.3,29.0,0.0,5.2,0.03,0.02,1.52,0,2,1,1,0,0
7,90.0,0,0,0,0,9,0,0,5,290456,260821,0,86.99999999999999,21.700000000000003,37.0,0.0,5.2,0.09,0.02,1.32,0,3,9,1,0,0
